1000 
25,71
32,139
48,34
186,186
131,32
139,43
143,133
120,170
191,20
28,15
63,112
48,101
195,109
19,84
189,35
8,119
191,173
157,109
29,138
122,119
142,91
140,130
110,42
25,155
172,176
72,153
88,195
112,156
89,77
28,143
134,124
98,82
107,90
5,18
98,127
164,99
42,114
135,27
68,104
120,142
100,193
81,87
72,80
55,81
74,197
105,96
78,171
99,73
9,100
61,16
48,131
83,124
114,48
96,0
1,142
67,47
29,43
179,15
173,170
189,87
43,163
151,178
114,141
191,17
178,17
180,135
61,190
53,181
6,88
36,70
46,57
155,24
51,126
48,115
60,15
194,41
8,127
7,135
182,99
62,39
112,160
131,165
20,142
55,173
162,179
151,160
164,188
71,74
124,192
193,55
99,85
176,141
17,99
81,137
177,34
129,59
85,16
105,38
58,193
66,150
51,111
95,18
145,157
140,30
18,168
97,98
173,82
64,146
71,20
69,129
142,167
116,130
65,163
3,39
34,51
14,80
0,24
27,83
46,104
50,197
151,114
163,84
98,170
187,123
11,94
60,131
158,124
82,198
33,177
193,84
90,143
115,37
120,117
27,142
160,88
24,115
115,42
190,162
81,18
128,152
25,157
166,118
148,97
175,41
11,101
0,148
138,86
9,35
152,184
43,98
14,128
184,154
133,74
67,120
171,162
96,183
169,80
99,51
75,14
167,85
5,152
61,32
59,143
114,186
7,137
20,145
84,18
160,101
53,171
30,32
28,186
169,143
112,168
177,54
148,68
46,118
93,133
89,158
30,32
99,79
128,94
40,19
183,46
62,74
127,64
96,43
195,58
168,74
113,128
23,14
148,72
197,107
86,198
159,75
117,119
168,188
164,55
4,41
97,143
21,175
145,90
111,97
155,65
193,146
169,89
148,124
25,74
97,8
69,139
27,134
55,35
31,141
196,122
72,46
48,18
142,134
83,192
20,116
94,171
199,39
180,175
119,137
117,146
83,67
197,162
198,162
88,113
120,79
167,89
82,79
130,193
36,61
100,162
88,180
76,131
31,71
69,89
126,85
178,125
151,157
81,161
63,148
156,59
172,124
130,32
65,114
75,103
158,21
127,86
6,29
14,69
186,47
3,0
153,55
75,144
72,134
29,102
191,72
47,27
176,75
200,154
113,0
11,130
0,72
164,18
96,75
176,100
40,93
44,126
197,135
181,103
117,129
191,199
97,153
89,112
54,70
156,106
78,154
90,11
174,43
24,200
51,151
80,145
18,33
187,77
14,196
60,145
182,44
48,51
57,15
47,82
131,182
63,196
79,103
99,108
110,43
61,73
191,112
8,128
58,143
28,19
91,78
17,198
82,89
68,139
168,33
23,166
17,78
4,116
63,197
52,45
117,111
112,68
114,154
160,98
70,93
13,25
49,180
109,164
163,185
104,33
67,67
85,109
155,192
57,178
175,121
98,168
21,97
124,14
167,17
180,81
152,148
126,34
102,163
63,16
189,167
41,166
39,188
160,76
55,53
132,131
29,117
74,46
15,68
88,28
20,151
80,40
180,199
160,173
158,170
195,110
170,39
152,68
13,29
175,73
94,114
155,41
65,131
42,39
163,96
40,136
14,4
183,125
168,194
86,111
133,177
167,1
187,181
183,162
12,144
171,195
35,154
109,20
193,118
169,88
68,112
127,174
43,84
84,182
133,160
67,169
105,56
91,125
83,30
160,189
29,191
80,110
53,64
34,62
62,36
161,174
3,9
99,92
185,156
15,198
45,35
69,74
148,96
184,49
137,97
199,15
142,21
85,135
137,17
182,111
2,12
58,185
185,193
178,160
28,98
157,199
199,18
15,157
198,132
117,179
58,178
69,161
67,179
151,156
193,102
145,127
68,189
27,99
29,5
63,172
20,54
120,27
141,197
113,101
10,68
143,155
131,103
1,77
149,34
67,64
21,113
2,53
122,90
69,91
84,69
122,168
46,79
142,44
157,28
118,82
154,71
22,45
69,16
188,143
138,66
111,143
98,35
76,176
183,61
20,125
57,127
190,86
161,65
116,52
154,13
21,147
64,8
23,81
21,51
22,154
89,80
180,172
112,194
39,69
32,32
88,146
107,60
27,56
52,119
54,100
80,168
191,177
52,150
84,74
169,173
169,59
103,199
149,142
51,89
40,145
74,179
168,156
192,122
26,91
4,184
53,31
188,167
75,50
89,71
40,142
32,120
96,94
36,63
2,111
162,31
57,170
132,124
160,176
31,161
137,107
127,161
196,189
91,109
143,107
105,2
53,33
86,138
137,49
163,128
80,112
134,180
136,0
80,153
20,149
198,167
50,173
118,115
1,162
31,197
101,58
30,40
3,144
114,185
88,8
95,106
95,149
123,118
24,125
171,141
90,106
19,77
39,0
75,32
92,9
166,78
2,137
5,185
86,20
2,4
25,142
173,102
122,105
194,30
55,125
64,179
195,72
184,194
82,81
65,150
135,34
168,17
51,89
36,42
174,188
88,71
73,133
184,168
163,29
145,182
193,193
67,184
33,30
139,145
78,102
42,15
14,108
185,88
33,88
106,141
15,121
158,61
131,52
193,175
165,17
199,34
68,106
112,169
121,60
138,13
172,55
117,105
193,105
168,175
114,115
25,100
196,190
60,145
152,173
95,126
0,77
142,55
86,131
56,77
126,71
165,25
159,3
135,91
1,195
153,130
62,137
44,11
168,41
162,103
1,176
45,184
114,150
10,97
13,44
14,186
1,106
36,170
161,13
132,4
126,196
166,48
39,17
29,125
167,135
187,33
162,172
200,109
30,90
17,163
74,155
137,123
